"City","Date","PM2_5","PM10","NO","NO2","NOx","NH3","CO","SO2","O3","Benzene","Toluene","Xylene","AQI","AQI_Bucket"
"Ahmedabad","24-12-2019","49.63","95.51","1.89","19.99","11.16","10.62508892","1.89","79.47","4.87","66.38","271.92","65.59","113.0","Moderate"
"Ahmedabad","25-12-2019","53.0","98.1","4.07","20.11","12.85","10.62508892","4.07","69.13","5.4","66.38","271.92","65.59","166.0","Moderate"
"Ahmedabad","26-12-2019","52.77","95.25","6.64","31.26","20.2","10.62508892","6.64","50.74","10.61","66.38","271.92","65.59","216.0","Poor"
"Ahmedabad","27-12-2019","39.89","83.69","17.34","50.41","37.37","10.62508892","17.34","53.83","19.03","66.38","271.92","65.59","381.0","Very Poor"
"Ahmedabad","28-12-2019","43.95","85.68","11.4","45.51","30.71","10.62508892","11.4","73.27","19.15","66.38","271.92","65.59","288.0","Poor"
"Ahmedabad","29-12-2019","53.52","89.41","30.94","43.92","44.52","10.62508892","30.94","49.84","23.66","66.38","271.92","65.59","398.0","Very Poor"
"Ahmedabad","30-12-2019","69.1","115.57","34.49","45.08","45.8","10.62508892","34.49","68.73","23.67","66.38","271.92","65.59","703.0","Severe"
"Ahmedabad","31-12-2019","74.18","126.67","6.36","22.77","15.85","10.62508892","6.36","95.2","23.67","3.62","17.96","2.74","385.0","Very Poor"
"Ahmedabad","01-01-2020","79.57","131.62","3.78","12.64","8.99","10.62508892","3.78","27.7","23.67","4.21","31.42","2.52","216.0","Poor"
"Ahmedabad","02-01-2020","72.59","128.86","3.63","14.38","9.73","10.62508892","3.63","23.96","23.67","3.71","31.14","2.52","162.0","Moderate"
"Ahmedabad","03-01-2020","69.54","128.99","7.06","15.13","12.65","10.62508892","7.06","35.78","23.66","4.78","31.14","2.52","220.0","Poor"
"Ahmedabad","04-01-2020","66.2","138.47","8.97","20.79","16.84","10.62508892","8.97","38.98","23.65","4.12","31.14","2.52","254.0","Poor"
"Ahmedabad","05-01-2020","55.99","110.41","5.41","15.34","11.53","10.62508892","5.41","45.83","23.61","3.3","31.14","2.52","255.0","Poor"
"Ahmedabad","06-01-2020","46.96","109.44","7.17","16.88","13.58","10.62508892","7.17","38.11","23.64","2.75","31.14","2.52","175.0","Moderate"
"Ahmedabad","07-01-2020","70.06","161.09","7.37","22.67","16.56","10.62508892","7.37","58.67","23.58","2.75","31.14","2.52","285.0","Poor"
"Ahmedabad","08-01-2020","61.4","118.44","2.38","16.33","9.74","10.62508892","2.38","30.54","23.59","2.75","31.14","2.52","157.0","Moderate"
"Ahmedabad","09-01-2020","38.89","93.4","2.41","14.14","8.7","10.62508892","2.41","46.78","23.64","2.75","31.14","2.52","129.0","Moderate"
"Ahmedabad","10-01-2020","56.14","108.83","2.5","11.65","7.55","10.62508892","2.5","26.75","23.58","2.75","31.14","2.52","129.0","Moderate"
"Ahmedabad","11-01-2020","59.96","109.98","2.38","14.37","8.79","10.62508892","2.38","45.44","23.58","2.75","31.14","2.52","114.0","Moderate"
"Ahmedabad","12-01-2020","83.9","152.94","8.81","20.66","16.65","10.62508892","8.81","58.01","23.56","4.42","31.14","2.52","212.0","Poor"
"Ahmedabad","13-01-2020","89.34","143.84","8.08","19.05","15.32","10.62508892","8.08","62.71","23.69","4.45","31.14","2.52","368.0","Very Poor"
"Ahmedabad","14-01-2020","39.83","44.53","3.26","16.42","10.29","10.62508892","3.26","25.78","23.62","2.72","30.82","2.49","189.0","Moderate"
"Ahmedabad","15-01-2020","53.27","90.4","3.59","16.01","10.43","10.62508892","3.59","19.5","23.66","2.72","30.82","2.49","142.0","Moderate"
"Ahmedabad","16-01-2020","40.07","79.32","3.75","13.41","9.34","10.62508892","3.75","10.67","23.6","2.75","31.14","2.52","152.0","Moderate"
"Ahmedabad","17-01-2020","80.24","219.84","20.06","15.61","22.26","10.62508892","20.06","36.88","23.62","2.36","34.32","2.3","334.0","Very Poor"
"Ahmedabad","18-01-2020","59.51","106.43","24.98","25.39","30.87","10.62508892","24.98","71.69","23.57","1.82","38.68","2.0","547.0","Severe"
"Ahmedabad","19-01-2020","36.05","79.23","13.05","22.26","20.59","10.62508892","13.05","46.67","23.6","1.82","38.68","2.0","375.0","Very Poor"
"Ahmedabad","20-01-2020","36.21","82.86","20.86","15.65","22.94","10.62508892","20.86","44.86","23.6","1.47","34.83","1.49","384.0","Very Poor"
"Ahmedabad","21-01-2020","51.15","123.03","33.0","25.32","36.81","10.62508892","33.0","84.52","23.61","1.15","31.37","1.04","529.0","Severe"
"Ahmedabad","22-01-2020","51.32","121.82","20.18","23.56","26.48","10.62508892","20.18","50.3","23.6","1.15","31.37","1.04","449.0","Severe"
"Ahmedabad","23-01-2020","38.71","88.47","10.39","16.11","15.61","10.62508892","10.39","34.63","23.56","1.15","31.37","1.04","483.0","Severe"
"Ahmedabad","24-01-2020","40.83","96.12","18.14","19.84","3.56","10.62508892","18.14","54.28","23.58","0.18","4.83","0.16","483.0","Severe"
"Ahmedabad","25-01-2020","61.05","132.46","19.52","23.86","26.05","10.62508892","19.52","144.29","47.16","1.15","31.37","1.04","483.0","Severe"
"Ahmedabad","26-01-2020","62.03","191.09","118.0","12.48","74.5","10.62508892","118.0","112.57","36.76","1.15","31.37","1.04","289.0","Severe"
"Ahmedabad","27-01-2020","33.93","85.43","9.53","30.39","21.94","10.62508892","9.53","51.25","41.25","1.15","31.37","1.04","289.0","Severe"
"Ahmedabad","28-01-2020","18.03","66.54","11.31","18.02","17.23","10.62508892","11.31","35.39","30.29","1.15","31.37","1.04","289.0","Poor"
"Ahmedabad","29-01-2020","28.77","73.99","20.76","21.98","25.69","10.62508892","20.76","40.13","32.37","1.05","30.73","1.07","204.0","Poor"
"Ahmedabad","30-01-2020","41.74","92.88","36.07","26.88","38.15","10.62508892","36.07","100.04","30.37","1.02","30.57","1.08","528.0","Severe"
"Ahmedabad","31-01-2020","57.28","109.84","36.16","50.06","51.39","10.62508892","36.16","83.08","34.61","1.39","30.64","1.05","660.0","Severe"
"Ahmedabad","01-02-2020","88.79","125.19","15.2","54.23","37.8","10.62508892","15.2","56.67","45.39","1.82","31.52","1.04","483.0","Severe"
"Ahmedabad","02-02-2020","52.31","97.67","9.38","38.28","25.67","10.62508892","9.38","36.8","26.07","1.82","31.52","1.04","336.0","Very Poor"
"Ahmedabad","03-02-2020","68.19","106.14","10.08","45.94","29.93","10.62508892","10.08","31.18","43.72","1.53","34.6","0.81","272.0","Poor"
"Ahmedabad","04-02-2020","80.59","127.97","29.48","59.9","51.22","10.62508892","29.48","48.18","41.9","1.15","38.57","0.52","571.0","Severe"
"Ahmedabad","05-02-2020","77.56","137.39","30.93","59.03","51.88","10.62508892","30.93","59.11","36.15","1.15","38.57","0.52","568.0","Severe"
"Ahmedabad","06-02-2020","56.5","121.52","6.1","55.49","31.62","10.62508892","6.1","51.41","41.16","1.15","38.57","0.52","387.0","Very Poor"
"Ahmedabad","07-02-2020","66.87","127.71","23.75","53.47","43.78","10.62508892","23.75","47.32","53.97","1.15","38.57","0.52","322.0","Very Poor"
"Ahmedabad","08-02-2020","95.25","160.18","14.56","54.77","37.58","10.62508892","14.56","55.99","68.81","1.15","38.57","0.52","652.0","Severe"
"Ahmedabad","09-02-2020","69.85","124.4","6.25","40.74","24.54","10.62508892","6.25","27.16","68.81","1.15","38.57","0.52","215.0","Poor"
"Ahmedabad","10-02-2020","64.94","116.45","8.62","47.28","29.5","10.62508892","8.62","31.84","71.69","1.15","38.57","0.52","223.0","Poor"
"Ahmedabad","11-02-2020","79.58","145.12","12.48","55.78","36.51","10.62508892","12.48","48.28","42.4","1.15","38.57","0.52","340.0","Very Poor"
"Ahmedabad","12-02-2020","83.67","164.2","27.61","56.27","48.05","10.62508892","27.61","52.9","44.73","1.15","38.57","0.52","475.0","Severe"
"Ahmedabad","13-02-2020","88.83","182.12","57.7","45.43","63.19","10.62508892","57.7","40.9","51.73","1.15","38.57","0.52","974.0","Severe"
"Ahmedabad","14-02-2020","50.55","116.51","18.72","57.55","42.05","10.62508892","18.72","54.6","31.28","1.15","38.57","0.52","412.0","Severe"
"Ahmedabad","15-02-2020","73.04","136.02","24.78","67.15","51.25","10.62508892","24.78","57.08","53.88","1.08","37.29","0.56","480.0","Severe"
"Ahmedabad","16-02-2020","59.47","124.36","14.28","63.11","41.44","10.62508892","14.28","66.39","76.89","1.16","35.51","0.61","388.0","Very Poor"
"Ahmedabad","17-02-2020","62.48","147.78","43.22","50.12","52.43","10.62508892","43.22","57.29","63.76","0.99","34.54","0.59","543.0","Severe"
"Ahmedabad","18-02-2020","85.33","163.52","59.34","54.08","67.01","10.62508892","59.34","64.71","75.45","1.42","32.61","0.56","1226.0","Severe"
"Ahmedabad","19-02-2020","114.79","217.94","42.62","80.38","70.43","10.62508892","42.62","118.91","43.63","1.76","32.61","0.56","1291.0","Severe"
"Ahmedabad","20-02-2020","65.74","164.24","22.33","70.75","51.18","10.62508892","22.33","72.14","50.08","0.99","32.61","0.56","493.0","Severe"
"Ahmedabad","21-02-2020","60.61","133.31","10.49","52.78","33.57","10.62508892","10.49","52.84","38.67","0.99","32.61","0.56","407.0","Severe"
"Ahmedabad","22-02-2020","36.35","97.03","4.78","52.87","29.36","10.62508892","4.78","42.9","52.15","0.99","32.61","0.56","168.0","Moderate"
"Ahmedabad","23-02-2020","54.06","104.74","4.22","51.33","28.19","10.62508892","4.22","48.07","39.74","0.99","32.61","0.56","219.0","Poor"
"Ahmedabad","24-02-2020","68.68","141.39","10.92","74.32","44.41","10.62508892","10.92","42.37","44.44","0.99","32.61","0.56","282.0","Poor"
"Ahmedabad","25-02-2020","73.18","193.22","31.41","94.67","69.62","10.62508892","31.41","62.73","46.23","1.79","32.61","0.56","528.0","Severe"
"Ahmedabad","26-02-2020","137.81","242.98","70.45","124.33","113.23","10.62508892","70.45","103.5","37.79","0.99","32.61","0.56","983.0","Severe"
"Ahmedabad","27-02-2020","94.27","177.11","92.96","92.35","114.42","10.62508892","92.96","68.76","52.7","2.63","39.93","0.86","1262.0","Severe"
"Ahmedabad","28-02-2020","79.68","169.52","57.77","91.2","87.59","10.62508892","57.77","64.67","50.27","2.85","46.56","1.13","962.0","Severe"
"Ahmedabad","29-02-2020","53.86","136.6","17.8","75.13","49.93","10.62508892","17.8","64.67","52.74","2.85","46.56","1.13","421.0","Severe"
"Ahmedabad","01-03-2020","53.06","123.32","22.34","59.64","45.76","10.62508892","22.34","70.8","41.7","2.85","46.56","1.13","475.0","Severe"
"Ahmedabad","02-03-2020","56.2","149.92","23.13","62.85","47.92","10.62508892","23.13","81.42","34.18","3.02","46.56","1.13","508.0","Severe"
"Ahmedabad","03-03-2020","77.58","155.65","21.26","60.32","45.29","10.62508892","21.26","119.95","39.83","2.85","46.56","1.13","460.0","Severe"
"Ahmedabad","04-03-2020","49.16","125.88","7.4","31.08","20.69","10.62508892","7.4","51.07","45.99","2.85","46.56","1.13","246.0","Poor"
"Ahmedabad","05-03-2020","43.75","115.5","8.43","24.16","18.08","10.62508892","8.43","63.99","38.62","2.85","46.56","1.13","261.0","Poor"
"Ahmedabad","06-03-2020","54.05","128.08","10.7","28.74","22.0","10.62508892","10.7","61.9","45.82","2.85","46.56","1.13","308.0","Very Poor"
"Ahmedabad","07-03-2020","51.32","140.9","12.19","41.31","29.25","10.62508892","12.19","45.6","64.01","3.45","46.56","1.13","359.0","Very Poor"
"Ahmedabad","08-03-2020","35.04","85.35","7.87","45.21","27.93","10.62508892","7.87","32.78","64.01","2.85","46.56","1.13","325.0","Very Poor"
"Ahmedabad","09-03-2020","37.02","90.26","5.55","32.91","20.2","10.62508892","5.55","42.98","67.75","2.85","46.56","1.13","170.0","Moderate"
"Ahmedabad","10-03-2020","37.67","94.36","2.28","17.52","10.25","10.62508892","2.28","26.68","16.92","2.85","46.56","1.13","116.0","Moderate"
"Ahmedabad","11-03-2020","31.12","80.79","3.56","21.51","13.13","10.62508892","3.56","19.43","16.68","2.85","46.56","1.13","152.0","Moderate"
"Ahmedabad","12-03-2020","41.19","114.05","6.04","31.18","19.72","10.62508892","6.04","40.38","16.68","2.85","46.56","1.13","218.0","Poor"
"Ahmedabad","13-03-2020","41.72","97.7","6.95","24.99","17.38","10.62508892","6.95","27.3","72.25","2.85","46.56","1.13","302.0","Very Poor"
"Ahmedabad","14-03-2020","39.57","111.46","4.0","35.3","20.2","10.62508892","4.0","49.34","39.51","2.85","46.56","1.13","170.0","Moderate"
"Ahmedabad","15-03-2020","39.42","115.8","5.11","31.33","19.1","10.62508892","5.11","27.4","33.16","2.85","46.56","1.13","215.0","Poor"
"Ahmedabad","16-03-2020","36.03","90.32","3.89","34.32","19.65","10.62508892","3.89","28.6","53.81","2.85","46.56","1.13","222.0","Poor"
"Ahmedabad","17-03-2020","53.07","112.92","16.02","37.65","30.33","10.62508892","16.02","34.49","53.81","2.85","46.56","1.13","310.0","Very Poor"
"Ahmedabad","18-03-2020","58.54","124.58","15.45","44.39","33.18","10.62508892","15.45","42.86","81.35","2.85","46.56","1.13","487.0","Severe"
"Ahmedabad","19-03-2020","101.09","162.86","15.07","43.66","31.13","10.62508892","15.07","42.07","44.44","2.85","46.56","1.13","988.0","Severe"
"Ahmedabad","20-03-2020","50.47","109.06","4.67","35.13","13.3","10.62508892","4.67","44.08","45.98","0.0","0.0","0.0","988.0","Severe"
"Ahmedabad","21-03-2020","74.43","132.17","9.82","31.56","22.73","10.62508892","9.82","67.89","36.14","0.0","0.0","0.0","296.0","Poor"
"Ahmedabad","22-03-2020","48.16","122.17","5.47","18.27","12.99","10.62508892","5.47","52.62","33.69","6.81","28.18","7.52","180.0","Moderate"
"Ahmedabad","23-03-2020","44.61","112.32","4.98","31.4","17.08","10.62508892","4.98","34.25","49.45","6.81","28.18","7.52","247.0","Poor"
"Ahmedabad","24-03-2020","31.89","98.52","2.96","25.2","14.5","10.62508892","2.96","44.87","47.99","4.01","23.25","3.33","135.0","Moderate"
"Ahmedabad","25-03-2020","33.25","91.38","4.28","33.45","19.44","10.62508892","4.28","61.4","38.86","4.9","18.98","2.85","195.0","Moderate"
"Ahmedabad","26-03-2020","43.67","91.12","7.11","26.61","17.61","10.62508892","7.11","34.72","39.74","4.71","19.16","2.8","216.0","Poor"
"Ahmedabad","27-03-2020","22.93","37.12","5.23","18.52","12.87","10.62508892","5.23","16.19","34.41","1.58","7.5","1.08","193.0","Moderate"
"Ahmedabad","28-03-2020","37.73","72.43","4.67","35.52","20.77","10.62508892","4.67","16.06","34.72","6.37","26.05","3.56","160.0","Moderate"
"Ahmedabad","29-03-2020","20.67","75.48","3.08","26.98","15.46","10.62508892","3.08","22.76","40.17","4.79","15.29","1.95","125.0","Moderate"
"Ahmedabad","30-03-2020","28.55","89.1","4.11","38.65","21.89","10.62508892","4.11","19.14","31.5","8.51","37.5","4.88","140.0","Moderate"
"Ahmedabad","31-03-2020","29.97","98.96","3.85","22.08","13.64","10.62508892","3.85","32.01","36.86","7.0","29.53","2.5","145.0","Moderate"
"Ahmedabad","01-04-2020","24.79","86.06","4.5","21.29","13.7","10.62508892","4.5","22.16","36.76","3.58","15.89","1.88","153.0","Moderate"
"Ahmedabad","02-04-2020","25.52","88.12","4.46","24.24","15.15","10.62508892","4.46","18.54","38.17","4.59","19.84","2.09","164.0","Moderate"
"Ahmedabad","03-04-2020","33.48","87.96","4.51","41.44","23.58","10.62508892","4.51","23.84","46.53","9.31","40.13","5.44","173.0","Moderate"
"Ahmedabad","04-04-2020","39.44","84.83","3.82","39.88","22.28","10.62508892","3.82","27.53","58.08","9.71","36.32","4.85","182.0","Moderate"
"Ahmedabad","05-04-2020","43.77","87.96","3.35","40.99","22.49","10.62508892","3.35","31.4","53.61","10.92","46.65","5.63","152.0","Moderate"
"Ahmedabad","06-04-2020","46.64","95.3","3.75","29.6","17.24","10.62508892","3.75","22.2","49.67","7.65","37.78","3.94","145.0","Moderate"
"Ahmedabad","07-04-2020","45.8","104.5","3.87","16.8","11.04","10.62508892","3.87","31.04","48.2","5.44","20.89","1.47","159.0","Moderate"
"Ahmedabad","08-04-2020","36.3","90.07","5.19","15.65","11.51","10.62508892","5.19","30.8","49.83","4.66","14.64","1.08","183.0","Moderate"
"Ahmedabad","09-04-2020","32.12","89.74","5.07","21.61","14.33","10.62508892","5.07","20.75","62.53","5.64","18.82","2.04","168.0","Moderate"
"Ahmedabad","10-04-2020","30.73","78.56","4.36","28.65","17.23","10.62508892","0.59","32.01","42.61","6.91","32.15","3.51","113.0","Moderate"
"Ahmedabad","11-04-2020","30.18","74.99","3.06","34.81","19.26","10.62508892","0.45","25.09","39.0","8.52","51.18","6.71","89.0","Satisfactory"
"Ahmedabad","12-04-2020","26.7","72.83","2.72","27.0","15.18","10.62508892","0.36","21.57","42.16","5.63","34.1","3.97","101.0","Moderate"
"Ahmedabad","13-04-2020","18.77","61.54","2.81","23.01","13.01","10.62508892","0.39","26.86","47.88","3.41","25.88","2.56","95.0","Satisfactory"
"Ahmedabad","14-04-2020","31.16","72.09","3.22","25.9","14.73","10.62508892","0.37","21.85","43.35","4.75","31.33","3.61","89.0","Satisfactory"
"Ahmedabad","15-04-2020","23.69","64.81","2.28","17.18","10.04","10.62508892","0.43","23.5","44.04","2.14","29.17","1.67","88.0","Satisfactory"
"Ahmedabad","16-04-2020","38.65","81.47","3.7","26.76","14.75","10.62508892","0.36","22.03","54.24","5.84","34.58","3.22","95.0","Satisfactory"
"Ahmedabad","17-04-2020","30.8","76.25","4.22","25.97","12.68","10.62508892","0.36","18.03","37.28","3.22","22.59","1.83","92.0","Satisfactory"
"Ahmedabad","18-04-2020","30.69","107.31","3.43","22.57","11.7","10.62508892","0.41","36.24","39.3","3.89","31.0","2.45","96.0","Satisfactory"
"Ahmedabad","19-04-2020","21.27","65.12","3.66","13.93","9.31","10.62508892","0.36","21.0","40.56","1.67","14.29","0.95","99.0","Satisfactory"
"Ahmedabad","20-04-2020","29.84","77.98","3.91","15.77","10.58","10.62508892","0.34","25.22","38.31","2.27","15.74","1.02","86.0","Satisfactory"
"Ahmedabad","21-04-2020","27.81","73.99","3.41","16.32","10.46","10.62508892","0.39","19.16","38.23","2.33","17.57","1.5","87.0","Satisfactory"
"Ahmedabad","22-04-2020","32.11","94.34","3.68","17.95","11.49","10.62508892","0.45","15.83","42.22","5.48","33.62","2.16","101.0","Moderate"
"Ahmedabad","23-04-2020","31.67","81.09","3.93","16.17","10.82","10.62508892","0.35","32.39","43.6","3.97","20.74","1.23","106.0","Moderate"
"Ahmedabad","24-04-2020","27.19","82.36","3.52","16.13","9.85","10.62508892","0.28","20.59","51.81","1.78","9.02","0.67","110.0","Moderate"
"Ahmedabad","25-04-2020","28.25","70.48","4.83","13.88","10.25","10.62508892","0.38","16.51","41.74","1.17","9.32","0.56","98.0","Satisfactory"
"Ahmedabad","26-04-2020","25.91","73.35","4.78","13.82","10.29","10.62508892","0.4","10.58","44.44","1.8","10.39","0.75","101.0","Moderate"
"Ahmedabad","27-04-2020","31.76","81.16","3.99","19.95","12.7","10.62508892","0.46","29.73","52.46","3.52","20.49","1.34","117.0","Moderate"
"Ahmedabad","28-04-2020","32.55","87.41","3.53","23.58","14.12","10.62508892","0.46","42.86","50.2","4.92","32.73","2.51","130.0","Moderate"
"Ahmedabad","29-04-2020","27.15","76.73","3.18","24.82","14.4","10.62508892","0.67","32.97","54.81","3.39","32.14","2.46","122.0","Moderate"
"Ahmedabad","30-04-2020","26.93","74.38","2.76","17.05","10.37","10.62508892","0.46","37.7","56.97","1.92","18.54","1.64","128.0","Moderate"
"Ahmedabad","01-05-2020","28.71","89.91","2.83","13.32","8.6","10.62508892","0.54","26.36","49.97","1.59","15.82","0.92","128.0","Moderate"
"Ahmedabad","02-05-2020","22.56","63.23","3.68","15.16","10.09","10.62508892","0.56","25.87","55.72","1.55","10.29","0.65","131.0","Moderate"
"Ahmedabad","03-05-2020","23.82","62.1","4.69","16.38","11.49","10.62508892","0.64","22.71","54.35","2.83","16.27","0.89","121.0","Moderate"
"Ahmedabad","04-05-2020","23.73","69.88","4.85","15.87","11.36","10.62508892","0.73","20.04","58.72","2.38","16.23","0.9","130.0","Moderate"
