City,Date,PM2_5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2016-03-21,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-22,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-23,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-24,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-25,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-26,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-27,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-28,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-29,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-30,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-31,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-01,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-02,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-03,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-04,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-05,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-06,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-07,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-08,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-09,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-10,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-11,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-12,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-04-13,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
